date,stop,seq,direction,hour,boardings,weekday,week_num,semester,sem_num,is_exam,is_exam_mid,is_exam_fin,is_pre_exam,is_holiday,is_sat_1floor,is_sat_2floor,boardings_lag1,boardings_lag7,boardings_roll3,temp_avg,precip_mm,is_rainy,is_cold,is_hot
2025_03_07,효행초등학교정문,5,depart,17,2.0,4,1,2025_1,1,0,0,0,0,0,0,0,4.0,,5.5,2.1,0.0,0,1,0
2025_03_10,효행초등학교정문,5,depart,17,11.0,0,2,2025_1,1,0,0,0,0,0,0,0,2.0,,4.333333333333333,4.8,0.0,0,1,0
2025_03_12,효행초등학교정문,5,depart,17,10.0,2,2,2025_1,1,0,0,0,0,0,1,0,11.0,,5.666666666666667,6.6,0.0,0,0,0
2025_03_13,효행초등학교정문,5,depart,17,21.0,3,2,2025_1,1,0,0,0,0,0,0,0,10.0,7.0,7.666666666666667,6.5,0.0,0,0,0
2025_03_14,효행초등학교정문,5,depart,17,7.0,4,2,2025_1,1,0,0,0,0,0,0,0,21.0,4.0,14.0,10.4,0.0,0,0,0
2025_03_17,효행초등학교정문,5,depart,17,11.0,0,3,2025_1,1,0,0,0,0,0,0,0,7.0,2.0,12.666666666666666,1.2,0.0,0,1,0
2025_03_18,효행초등학교정문,5,depart,17,22.0,1,3,2025_1,1,0,0,0,0,0,0,0,11.0,11.0,13.0,0.5,7.4,1,1,0
2025_03_19,효행초등학교정문,5,depart,17,10.0,2,3,2025_1,1,0,0,0,0,0,0,0,22.0,10.0,13.333333333333334,-0.6,0.0,0,1,0
2025_03_20,효행초등학교정문,5,depart,17,27.0,3,3,2025_1,1,0,0,0,0,0,0,0,10.0,21.0,14.333333333333334,5.2,0.0,0,0,0
2025_03_21,효행초등학교정문,5,depart,17,5.0,4,3,2025_1,1,0,0,0,0,0,0,0,27.0,7.0,19.666666666666668,8.7,0.0,0,0,0
2025_03_24,효행초등학교정문,5,depart,17,31.0,0,4,2025_1,1,0,0,0,0,0,0,0,5.0,11.0,14.0,12.8,0.0,0,0,0
2025_03_25,효행초등학교정문,5,depart,17,8.0,1,4,2025_1,1,0,0,0,0,0,0,0,31.0,22.0,21.0,10.5,0.0,0,0,0
2025_03_26,효행초등학교정문,5,depart,17,32.0,2,4,2025_1,1,0,0,0,0,0,0,0,8.0,10.0,14.666666666666666,12.3,0.0,0,0,0
2025_03_27,효행초등학교정문,5,depart,17,55.0,3,4,2025_1,1,0,0,0,0,0,1,1,32.0,27.0,23.666666666666668,12.8,1.0,1,0,0
2025_03_28,효행초등학교정문,5,depart,17,5.0,4,4,2025_1,1,0,0,0,0,0,0,0,55.0,5.0,31.666666666666668,6.0,0.0,0,0,0
2025_03_31,효행초등학교정문,5,depart,17,13.0,0,5,2025_1,1,0,0,0,0,0,0,0,5.0,31.0,30.666666666666668,4.8,0.0,0,1,0
2025_04_01,효행초등학교정문,5,depart,17,11.0,1,5,2025_1,1,0,0,0,0,0,0,0,13.0,8.0,24.333333333333332,6.7,0.0,0,0,0
2025_04_02,효행초등학교정문,5,depart,17,16.0,2,5,2025_1,1,0,0,0,0,0,0,0,11.0,32.0,9.666666666666666,6.0,0.9,1,0,0
2025_04_03,효행초등학교정문,5,depart,17,7.0,3,5,2025_1,1,0,0,0,0,0,0,0,16.0,55.0,13.333333333333334,6.7,0.0,0,0,0
2025_04_04,효행초등학교정문,5,depart,17,3.0,4,5,2025_1,1,0,0,0,0,0,0,0,7.0,5.0,11.333333333333334,7.9,0.0,0,0,0
2025_04_07,효행초등학교정문,5,depart,17,8.0,0,6,2025_1,1,0,0,0,1,0,0,0,3.0,13.0,8.666666666666666,10.5,0.0,0,0,0
2025_04_08,효행초등학교정문,5,depart,17,6.0,1,6,2025_1,1,0,0,0,1,0,0,0,8.0,11.0,6.0,10.9,1.7,1,0,0
2025_04_09,효행초등학교정문,5,depart,17,13.0,2,6,2025_1,1,0,0,0,1,0,0,0,6.0,16.0,5.666666666666667,9.9,0.1,0,0,0
2025_04_10,효행초등학교정문,5,depart,17,40.0,3,6,2025_1,1,0,0,0,1,0,1,0,13.0,7.0,9.0,10.3,0.1,0,0,0
2025_04_11,효행초등학교정문,5,depart,17,7.0,4,6,2025_1,1,0,0,0,1,0,0,0,40.0,3.0,19.666666666666668,12.2,0.0,0,0,0
2025_04_14,효행초등학교정문,5,depart,17,2.0,0,7,2025_1,1,0,0,0,0,0,0,0,7.0,8.0,20.0,4.6,8.1,1,1,0
2025_04_15,효행초등학교정문,5,depart,17,3.0,1,7,2025_1,1,0,0,0,0,0,0,0,2.0,6.0,16.333333333333332,6.3,0.0,0,0,0
2025_04_16,효행초등학교정문,5,depart,17,14.0,2,7,2025_1,1,1,1,0,0,0,0,0,3.0,13.0,4.0,11.9,0.0,0,0,0
2025_04_17,효행초등학교정문,5,depart,17,18.0,3,7,2025_1,1,1,1,0,0,0,0,0,14.0,40.0,6.333333333333333,17.7,0.1,0,0,0
2025_04_18,효행초등학교정문,5,depart,17,5.0,4,7,2025_1,1,1,1,0,0,0,0,0,18.0,7.0,11.666666666666666,15.8,0.0,0,0,0
2025_04_21,효행초등학교정문,5,depart,17,4.0,0,8,2025_1,1,1,1,0,0,0,0,0,5.0,2.0,12.333333333333334,17.6,0.0,0,0,0
2025_04_22,효행초등학교정문,5,depart,17,5.0,1,8,2025_1,1,1,1,0,0,0,0,0,4.0,3.0,9.0,16.8,20.8,1,0,0
2025_04_23,효행초등학교정문,5,depart,17,1.0,2,8,2025_1,1,1,1,0,0,0,0,0,5.0,14.0,4.666666666666667,14.7,0.0,0,0,0
2025_04_24,효행초등학교정문,5,depart,17,6.0,3,8,2025_1,1,1,1,0,0,0,0,0,1.0,18.0,3.3333333333333335,11.8,0.0,0,0,0
2025_04_25,효행초등학교정문,5,depart,17,7.0,4,8,2025_1,1,1,1,0,0,0,0,0,6.0,5.0,4.0,10.4,0.0,0,0,0
2025_04_28,효행초등학교정문,5,depart,17,6.0,0,9,2025_1,1,1,1,0,0,0,0,0,7.0,4.0,4.666666666666667,12.4,0.0,0,0,0
2025_04_29,효행초등학교정문,5,depart,17,9.0,1,9,2025_1,1,1,1,0,0,0,0,0,6.0,5.0,6.333333333333333,11.7,0.0,0,0,0
2025_04_30,효행초등학교정문,5,depart,17,27.0,2,9,2025_1,1,1,1,0,0,0,0,0,9.0,1.0,7.333333333333333,15.1,0.0,0,0,0
2025_05_01,효행초등학교정문,5,depart,17,1.0,3,9,2025_1,1,0,0,0,0,0,0,0,27.0,6.0,14.0,13.0,18.7,1,0,0
2025_05_02,효행초등학교정문,5,depart,17,4.0,4,9,2025_1,1,0,0,0,0,0,0,0,1.0,7.0,12.333333333333334,12.0,0.0,0,0,0
2025_05_05,효행초등학교정문,5,depart,17,1.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,효행초등학교정문,5,depart,17,1.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,효행초등학교정문,5,depart,17,18.0,2,10,2025_1,1,0,0,0,0,0,0,0,4.0,6.0,10.666666666666666,12.2,0.2,0,0,0
2025_05_08,효행초등학교정문,5,depart,17,28.0,3,10,2025_1,1,0,0,0,0,0,0,0,18.0,9.0,7.666666666666667,14.9,0.0,0,0,0
2025_05_09,효행초등학교정문,5,depart,17,3.0,4,10,2025_1,1,0,0,0,0,0,0,0,28.0,27.0,16.666666666666668,14.2,23.3,1,0,0
2025_05_12,효행초등학교정문,5,depart,17,5.0,0,11,2025_1,1,0,0,0,0,0,0,0,3.0,1.0,16.333333333333332,14.6,0.0,0,0,0
2025_05_13,효행초등학교정문,5,depart,17,3.0,1,11,2025_1,1,0,0,0,0,0,0,0,5.0,4.0,12.0,17.7,0.0,0,0,0
2025_05_14,효행초등학교정문,5,depart,17,17.0,2,11,2025_1,1,0,0,0,0,0,0,0,3.0,18.0,3.6666666666666665,19.2,0.1,0,0,0
2025_05_15,효행초등학교정문,5,depart,17,21.0,3,11,2025_1,1,0,0,0,0,0,0,0,17.0,28.0,8.333333333333334,18.4,2.8,1,0,0
2025_05_16,효행초등학교정문,5,depart,17,10.0,4,11,2025_1,1,0,0,0,0,0,0,0,21.0,3.0,13.666666666666666,18.8,16.6,1,0,0
2025_05_19,효행초등학교정문,5,depart,17,10.0,0,12,2025_1,1,0,0,0,0,0,0,0,10.0,5.0,16.0,15.2,0.0,0,0,0
2025_05_20,효행초등학교정문,5,depart,17,6.0,1,12,2025_1,1,0,0,0,0,0,0,0,10.0,3.0,13.666666666666666,21.3,0.2,0,0,0
2025_05_21,효행초등학교정문,5,depart,17,5.0,2,12,2025_1,1,0,0,0,0,0,0,0,6.0,17.0,8.666666666666666,23.2,0.5,1,0,0
2025_05_22,효행초등학교정문,5,depart,17,9.0,3,12,2025_1,1,0,0,0,0,0,0,0,5.0,21.0,7.0,22.2,2.1,1,0,0
2025_05_23,효행초등학교정문,5,depart,17,3.0,4,12,2025_1,1,0,0,0,0,0,0,0,9.0,10.0,6.666666666666667,19.2,4.0,1,0,0
2025_05_26,효행초등학교정문,5,depart,17,6.0,0,13,2025_1,1,0,0,0,1,0,0,0,3.0,10.0,5.666666666666667,17.5,0.0,0,0,0
2025_05_27,효행초등학교정문,5,depart,17,2.0,1,13,2025_1,1,0,0,0,1,0,0,0,6.0,6.0,6.0,17.9,0.0,0,0,0
2025_05_28,효행초등학교정문,5,depart,17,10.0,2,13,2025_1,1,0,0,0,1,0,0,0,2.0,5.0,3.6666666666666665,18.4,4.0,1,0,0
2025_05_29,효행초등학교정문,5,depart,17,46.0,3,13,2025_1,1,0,0,0,1,0,1,1,10.0,9.0,6.0,19.5,3.3,1,0,0
2025_05_30,효행초등학교정문,5,depart,17,8.0,4,13,2025_1,1,0,0,0,1,0,0,0,46.0,3.0,19.333333333333332,20.5,0.0,0,0,0
2025_06_02,효행초등학교정문,5,depart,17,17.0,0,14,2025_1,1,0,0,0,0,0,0,0,8.0,6.0,21.333333333333332,18.8,0.5,1,0,0
2025_06_03,효행초등학교정문,5,depart,17,1.0,1,14,2025_1,1,0,0,0,0,0,0,0,17.0,2.0,23.666666666666668,18.8,0.0,0,0,0
2025_06_04,효행초등학교정문,5,depart,17,4.0,2,14,2025_1,1,1,0,1,0,0,0,0,1.0,10.0,8.666666666666666,18.6,0.0,0,0,0
2025_06_05,효행초등학교정문,5,depart,17,38.0,3,14,2025_1,1,1,0,1,0,0,1,0,4.0,46.0,7.333333333333333,19.8,0.0,0,0,0
2025_06_06,효행초등학교정문,5,depart,17,1.0,4,14,2025_1,1,1,0,1,0,1,0,0,,,,21.9,0.0,0,0,0
2025_06_09,효행초등학교정문,5,depart,17,7.0,0,15,2025_1,1,1,0,1,0,0,0,0,38.0,8.0,14.333333333333334,22.6,0.1,0,0,0
2025_06_10,효행초등학교정문,5,depart,17,7.0,1,15,2025_1,1,1,0,1,0,0,0,0,7.0,17.0,16.333333333333332,20.0,0.1,0,0,0
2025_06_11,효행초등학교정문,5,depart,17,3.0,2,15,2025_1,1,1,0,1,0,0,0,0,7.0,1.0,17.333333333333332,20.5,0.0,0,0,0
2025_06_12,효행초등학교정문,5,depart,17,5.0,3,15,2025_1,1,1,0,1,0,0,0,0,3.0,4.0,5.666666666666667,23.2,0.0,0,0,0
2025_06_13,효행초등학교정문,5,depart,17,6.0,4,15,2025_1,1,1,0,1,0,0,0,0,5.0,38.0,5.0,21.7,5.0,1,0,0
2025_06_16,효행초등학교정문,5,depart,17,3.0,0,16,2025_1,1,1,0,1,0,0,0,0,6.0,7.0,4.666666666666667,22.3,15.4,1,0,0
2025_06_17,효행초등학교정문,5,depart,17,7.0,1,16,2025_1,1,1,0,1,0,0,0,0,3.0,7.0,4.666666666666667,23.0,0.2,0,0,0
2025_06_18,효행초등학교정문,5,depart,17,3.0,2,16,2025_1,1,0,0,0,0,0,0,0,7.0,3.0,5.333333333333333,23.7,0.0,0,0,0
2025_06_19,효행초등학교정문,5,depart,17,7.0,3,16,2025_1,1,0,0,0,0,0,0,0,3.0,5.0,4.333333333333333,25.3,0.6,1,0,0
2025_06_20,효행초등학교정문,5,depart,17,2.0,4,16,2025_1,1,0,0,0,0,0,0,0,7.0,6.0,5.666666666666667,23.1,45.8,1,0,0
2025_06_23,효행초등학교정문,5,depart,17,5.0,0,17,2025_1,1,0,0,0,0,0,0,0,2.0,3.0,4.0,22.5,0.0,0,0,0
2025_08_25,효행초등학교정문,5,depart,17,1.0,0,1,2025_2,2,0,0,0,0,0,0,0,5.0,7.0,4.666666666666667,27.5,21.9,1,0,0
2025_08_26,효행초등학교정문,5,depart,17,10.0,1,1,2025_2,2,0,0,0,0,0,0,0,1.0,3.0,2.6666666666666665,25.3,24.3,1,0,0
2025_08_27,효행초등학교정문,5,depart,17,3.0,2,1,2025_2,2,0,0,0,0,0,0,0,10.0,7.0,5.333333333333333,25.1,0.1,0,0,0
2025_08_28,효행초등학교정문,5,depart,17,9.0,3,1,2025_2,2,0,0,0,0,0,0,0,3.0,2.0,4.666666666666667,26.0,1.1,1,0,0
2025_08_29,효행초등학교정문,5,depart,17,1.0,4,1,2025_2,2,0,0,0,0,0,0,0,9.0,5.0,7.333333333333333,27.2,4.8,1,0,0
2025_09_01,효행초등학교정문,5,depart,17,6.0,0,2,2025_2,2,0,0,0,0,0,0,0,1.0,1.0,4.333333333333333,24.9,20.5,1,0,0
2025_09_02,효행초등학교정문,5,depart,17,8.0,1,2,2025_2,2,0,0,0,0,0,0,0,6.0,10.0,5.333333333333333,23.9,0.1,0,0,0
2025_09_03,효행초등학교정문,5,depart,17,17.0,2,2,2025_2,2,0,0,0,0,0,0,0,8.0,3.0,5.0,25.0,0.0,0,0,0
2025_09_05,효행초등학교정문,5,depart,17,5.0,4,2,2025_2,2,0,0,0,0,0,0,0,17.0,9.0,10.333333333333334,26.0,0.2,0,0,0
2025_09_08,효행초등학교정문,5,depart,17,5.0,0,3,2025_2,2,0,0,0,0,0,0,0,5.0,1.0,10.0,22.5,0.0,0,0,0
2025_09_09,효행초등학교정문,5,depart,17,3.0,1,3,2025_2,2,0,0,0,0,0,0,0,5.0,6.0,9.0,22.1,0.8,1,0,0
2025_09_10,효행초등학교정문,5,depart,17,16.0,2,3,2025_2,2,0,0,0,0,0,0,0,3.0,8.0,4.333333333333333,22.4,0.0,0,0,0
2025_09_11,효행초등학교정문,5,depart,17,3.0,3,3,2025_2,2,0,0,0,0,0,0,0,16.0,17.0,8.0,23.3,0.0,0,0,0
2025_09_12,효행초등학교정문,5,depart,17,2.0,4,3,2025_2,2,0,0,0,0,0,0,0,3.0,5.0,7.333333333333333,21.9,14.3,1,0,0
2026_03_04,효행초등학교정문,5,depart,17,0.0,2,1,2026_1,1,0,0,0,0,0,0,0,2.0,5.0,7.0,4.2,0.0,0,1,0
2026_03_05,효행초등학교정문,5,depart,17,9.0,3,1,2026_1,1,0,0,0,0,0,0,0,0.0,3.0,1.6666666666666667,4.1,13.6,1,1,0
2026_03_06,효행초등학교정문,5,depart,17,4.0,4,1,2026_1,1,0,0,0,0,0,0,0,9.0,16.0,3.6666666666666665,1.3,1.5,1,1,0
2026_03_09,효행초등학교정문,5,depart,17,2.0,0,2,2026_1,1,0,0,0,0,0,0,0,4.0,3.0,4.333333333333333,2.9,0.0,0,1,0
2026_03_10,효행초등학교정문,5,depart,17,2.0,1,2,2026_1,1,0,0,0,0,0,0,0,2.0,2.0,5.0,1.2,0.0,0,1,0
2026_03_11,효행초등학교정문,5,depart,17,7.0,2,2,2026_1,1,0,0,0,0,0,0,0,2.0,0.0,2.6666666666666665,2.4,0.0,0,1,0
2026_03_12,효행초등학교정문,5,depart,17,13.0,3,2,2026_1,1,0,0,0,0,0,0,0,7.0,9.0,3.6666666666666665,4.6,0.0,0,1,0
2026_03_13,효행초등학교정문,5,depart,17,17.0,4,2,2026_1,1,0,0,0,0,0,0,0,13.0,4.0,7.333333333333333,5.5,0.0,0,0,0
2026_03_16,효행초등학교정문,5,depart,17,24.0,0,3,2026_1,1,0,0,0,0,0,0,0,17.0,2.0,12.333333333333334,4.8,0.0,0,1,0
2026_03_17,효행초등학교정문,5,depart,17,22.0,1,3,2026_1,1,0,0,0,0,0,0,0,24.0,2.0,18.0,4.8,0.0,0,1,0
2026_03_23,효행초등학교정문,5,depart,17,34.0,0,4,2026_1,1,0,0,0,0,0,1,0,22.0,7.0,21.0,8.5,0.0,0,0,0
2026_03_24,효행초등학교정문,5,depart,17,13.0,1,4,2026_1,1,0,0,0,0,0,0,0,34.0,13.0,26.666666666666668,10.1,0.0,0,0,0
2026_03_25,효행초등학교정문,5,depart,17,11.0,2,4,2026_1,1,0,0,0,0,0,0,0,13.0,17.0,23.0,10.3,0.0,0,0,0
2026_03_26,효행초등학교정문,5,depart,17,26.0,3,4,2026_1,1,0,0,0,0,0,0,0,11.0,24.0,19.333333333333332,9.1,0.0,0,0,0
2026_03_27,효행초등학교정문,5,depart,17,3.0,4,4,2026_1,1,0,0,0,0,0,0,0,26.0,22.0,16.666666666666668,9.3,0.1,0,0,0
2026_03_30,효행초등학교정문,5,depart,17,3.0,0,5,2026_1,1,0,0,0,0,0,0,0,3.0,34.0,13.333333333333334,13.3,3.7,1,0,0
2026_03_31,효행초등학교정문,5,depart,17,7.0,1,5,2026_1,1,0,0,0,0,0,0,0,3.0,13.0,10.666666666666666,13.7,9.5,1,0,0
2026_04_01,효행초등학교정문,5,depart,17,23.0,2,5,2026_1,1,0,0,0,0,0,0,0,7.0,11.0,4.333333333333333,11.2,0.0,0,0,0
2026_04_02,효행초등학교정문,5,depart,17,39.0,3,5,2026_1,1,0,0,0,0,0,1,0,23.0,26.0,11.0,9.0,0.0,0,0,0
2026_04_03,효행초등학교정문,5,depart,17,20.0,4,5,2026_1,1,0,0,0,0,0,0,0,39.0,3.0,23.0,12.4,0.0,0,0,0
2026_04_06,효행초등학교정문,5,depart,17,24.0,0,6,2026_1,1,0,0,0,1,0,0,0,20.0,3.0,27.333333333333332,10.0,7.1,1,0,0
2026_04_07,효행초등학교정문,5,depart,17,4.0,1,6,2026_1,1,0,0,0,1,0,0,0,24.0,7.0,27.666666666666668,6.3,0.0,0,0,0
2026_04_08,효행초등학교정문,5,depart,17,14.0,2,6,2026_1,1,0,0,0,1,0,0,0,4.0,23.0,16.0,7.1,0.0,0,0,0
2026_04_09,효행초등학교정문,5,depart,17,27.0,3,6,2026_1,1,0,0,0,1,0,0,0,14.0,39.0,14.0,8.8,20.1,1,0,0
2026_04_10,효행초등학교정문,5,depart,17,2.0,4,6,2026_1,1,0,0,0,1,0,0,0,27.0,20.0,15.0,9.9,4.9,1,0,0
2026_04_13,효행초등학교정문,5,depart,17,17.0,0,7,2026_1,1,0,0,0,0,0,0,0,2.0,24.0,14.333333333333334,15.4,0.0,0,0,0
2026_04_14,효행초등학교정문,5,depart,17,41.0,1,7,2026_1,1,0,0,0,0,0,1,0,17.0,4.0,15.333333333333334,17.7,0.0,0,0,0
2026_04_15,효행초등학교정문,5,depart,17,8.0,2,7,2026_1,1,0,0,0,0,0,0,0,41.0,14.0,20.0,16.5,0.0,0,0,0
2026_04_16,효행초등학교정문,5,depart,17,13.0,3,7,2026_1,1,1,1,0,0,0,0,0,8.0,27.0,22.0,17.5,0.0,0,0,0
2026_04_17,효행초등학교정문,5,depart,17,6.0,4,7,2026_1,1,1,1,0,0,0,0,0,13.0,2.0,20.666666666666668,14.7,0.2,0,0,0
2026_04_20,효행초등학교정문,5,depart,17,9.0,0,8,2026_1,1,1,1,0,0,0,0,0,6.0,17.0,9.0,11.4,0.7,1,0,0
2026_04_21,효행초등학교정문,5,depart,17,10.0,1,8,2026_1,1,1,1,0,0,0,0,0,9.0,41.0,9.333333333333334,10.6,0.0,0,0,0
2026_04_22,효행초등학교정문,5,depart,17,9.0,2,8,2026_1,1,1,1,0,0,0,0,0,10.0,8.0,8.333333333333334,12.5,0.0,0,0,0
2026_04_23,효행초등학교정문,5,depart,17,14.0,3,8,2026_1,1,1,1,0,0,0,0,0,9.0,13.0,9.333333333333334,16.0,0.0,0,0,0
2026_04_24,효행초등학교정문,5,depart,17,7.0,4,8,2026_1,1,1,1,0,0,0,0,0,14.0,6.0,11.0,15.9,0.0,0,0,0
2025_03_05,효행초등학교정문,5,depart,18,1.0,2,1,2025_1,1,0,0,0,0,0,0,0,,,,3.1,0.1,0,1,0
2025_03_06,효행초등학교정문,5,depart,18,5.0,3,1,2025_1,1,0,0,0,0,0,0,0,1.0,,1.0,2.6,0.0,0,1,0
2025_03_07,효행초등학교정문,5,depart,18,2.0,4,1,2025_1,1,0,0,0,0,0,0,0,5.0,,3.0,2.1,0.0,0,1,0
2025_03_10,효행초등학교정문,5,depart,18,13.0,0,2,2025_1,1,0,0,0,0,0,0,0,2.0,,2.6666666666666665,4.8,0.0,0,1,0
2025_03_12,효행초등학교정문,5,depart,18,6.0,2,2,2025_1,1,0,0,0,0,0,0,0,13.0,,6.666666666666667,6.6,0.0,0,0,0
2025_03_13,효행초등학교정문,5,depart,18,1.0,3,2,2025_1,1,0,0,0,0,0,0,0,6.0,1.0,7.0,6.5,0.0,0,0,0
2025_03_14,효행초등학교정문,5,depart,18,2.0,4,2,2025_1,1,0,0,0,0,0,0,0,1.0,5.0,6.666666666666667,10.4,0.0,0,0,0
2025_03_17,효행초등학교정문,5,depart,18,2.0,0,3,2025_1,1,0,0,0,0,0,0,0,2.0,2.0,3.0,1.2,0.0,0,1,0
2025_03_18,효행초등학교정문,5,depart,18,5.0,1,3,2025_1,1,0,0,0,0,0,0,0,2.0,13.0,1.6666666666666667,0.5,7.4,1,1,0
2025_03_19,효행초등학교정문,5,depart,18,13.0,2,3,2025_1,1,0,0,0,0,0,0,0,5.0,6.0,3.0,-0.6,0.0,0,1,0
2025_03_20,효행초등학교정문,5,depart,18,6.0,3,3,2025_1,1,0,0,0,0,0,0,0,13.0,1.0,6.666666666666667,5.2,0.0,0,0,0
2025_03_21,효행초등학교정문,5,depart,18,5.0,4,3,2025_1,1,0,0,0,0,0,0,0,6.0,2.0,8.0,8.7,0.0,0,0,0
2025_03_24,효행초등학교정문,5,depart,18,0.0,0,4,2025_1,1,0,0,0,0,0,0,0,5.0,2.0,8.0,12.8,0.0,0,0,0
2025_03_25,효행초등학교정문,5,depart,18,3.0,1,4,2025_1,1,0,0,0,0,0,0,0,0.0,5.0,3.6666666666666665,10.5,0.0,0,0,0
2025_03_26,효행초등학교정문,5,depart,18,9.0,2,4,2025_1,1,0,0,0,0,0,0,0,3.0,13.0,2.6666666666666665,12.3,0.0,0,0,0
2025_03_27,효행초등학교정문,5,depart,18,13.0,3,4,2025_1,1,0,0,0,0,0,0,0,9.0,6.0,4.0,12.8,1.0,1,0,0
2025_03_28,효행초등학교정문,5,depart,18,0.0,4,4,2025_1,1,0,0,0,0,0,0,0,13.0,5.0,8.333333333333334,6.0,0.0,0,0,0
2025_03_31,효행초등학교정문,5,depart,18,7.0,0,5,2025_1,1,0,0,0,0,0,0,0,0.0,0.0,7.333333333333333,4.8,0.0,0,1,0
2025_04_01,효행초등학교정문,5,depart,18,4.0,1,5,2025_1,1,0,0,0,0,0,0,0,7.0,3.0,6.666666666666667,6.7,0.0,0,0,0
2025_04_02,효행초등학교정문,5,depart,18,1.0,2,5,2025_1,1,0,0,0,0,0,0,0,4.0,9.0,3.6666666666666665,6.0,0.9,1,0,0
2025_04_03,효행초등학교정문,5,depart,18,3.0,3,5,2025_1,1,0,0,0,0,0,0,0,1.0,13.0,4.0,6.7,0.0,0,0,0
2025_04_04,효행초등학교정문,5,depart,18,2.0,4,5,2025_1,1,0,0,0,0,0,0,0,3.0,0.0,2.6666666666666665,7.9,0.0,0,0,0
2025_04_07,효행초등학교정문,5,depart,18,1.0,0,6,2025_1,1,0,0,0,1,0,0,0,2.0,7.0,2.0,10.5,0.0,0,0,0
2025_04_08,효행초등학교정문,5,depart,18,7.0,1,6,2025_1,1,0,0,0,1,0,0,0,1.0,4.0,2.0,10.9,1.7,1,0,0
2025_04_09,효행초등학교정문,5,depart,18,5.0,2,6,2025_1,1,0,0,0,1,0,0,0,7.0,1.0,3.3333333333333335,9.9,0.1,0,0,0
2025_04_10,효행초등학교정문,5,depart,18,11.0,3,6,2025_1,1,0,0,0,1,0,0,0,5.0,3.0,4.333333333333333,10.3,0.1,0,0,0
2025_04_11,효행초등학교정문,5,depart,18,1.0,4,6,2025_1,1,0,0,0,1,0,0,0,11.0,2.0,7.666666666666667,12.2,0.0,0,0,0
2025_04_14,효행초등학교정문,5,depart,18,3.0,0,7,2025_1,1,0,0,0,0,0,0,0,1.0,1.0,5.666666666666667,4.6,8.1,1,1,0
2025_04_15,효행초등학교정문,5,depart,18,1.0,1,7,2025_1,1,0,0,0,0,0,0,0,3.0,7.0,5.0,6.3,0.0,0,0,0
2025_04_16,효행초등학교정문,5,depart,18,6.0,2,7,2025_1,1,1,1,0,0,0,0,0,1.0,5.0,1.6666666666666667,11.9,0.0,0,0,0
2025_04_17,효행초등학교정문,5,depart,18,5.0,3,7,2025_1,1,1,1,0,0,0,0,0,6.0,11.0,3.3333333333333335,17.7,0.1,0,0,0
2025_04_18,효행초등학교정문,5,depart,18,3.0,4,7,2025_1,1,1,1,0,0,0,0,0,5.0,1.0,4.0,15.8,0.0,0,0,0
2025_04_21,효행초등학교정문,5,depart,18,1.0,0,8,2025_1,1,1,1,0,0,0,0,0,3.0,3.0,4.666666666666667,17.6,0.0,0,0,0
2025_04_22,효행초등학교정문,5,depart,18,1.0,1,8,2025_1,1,1,1,0,0,0,0,0,1.0,1.0,3.0,16.8,20.8,1,0,0
2025_04_23,효행초등학교정문,5,depart,18,2.0,2,8,2025_1,1,1,1,0,0,0,0,0,1.0,6.0,1.6666666666666667,14.7,0.0,0,0,0
2025_04_24,효행초등학교정문,5,depart,18,4.0,3,8,2025_1,1,1,1,0,0,0,0,0,2.0,5.0,1.3333333333333333,11.8,0.0,0,0,0
2025_04_25,효행초등학교정문,5,depart,18,3.0,4,8,2025_1,1,1,1,0,0,0,0,0,4.0,3.0,2.3333333333333335,10.4,0.0,0,0,0
2025_04_28,효행초등학교정문,5,depart,18,2.0,0,9,2025_1,1,1,1,0,0,0,0,0,3.0,1.0,3.0,12.4,0.0,0,0,0
2025_04_29,효행초등학교정문,5,depart,18,1.0,1,9,2025_1,1,1,1,0,0,0,0,0,2.0,1.0,3.0,11.7,0.0,0,0,0
2025_04_30,효행초등학교정문,5,depart,18,9.0,2,9,2025_1,1,1,1,0,0,0,0,0,1.0,2.0,2.0,15.1,0.0,0,0,0
2025_05_01,효행초등학교정문,5,depart,18,0.0,3,9,2025_1,1,0,0,0,0,0,0,0,9.0,4.0,4.0,13.0,18.7,1,0,0
2025_05_02,효행초등학교정문,5,depart,18,5.0,4,9,2025_1,1,0,0,0,0,0,0,0,0.0,3.0,3.3333333333333335,12.0,0.0,0,0,0
2025_05_05,효행초등학교정문,5,depart,18,2.0,0,10,2025_1,1,0,0,0,0,1,0,0,,,,11.0,0.2,0,0,0
2025_05_06,효행초등학교정문,5,depart,18,0.0,1,10,2025_1,1,0,0,0,0,1,0,0,,,,12.5,0.0,0,0,0
2025_05_07,효행초등학교정문,5,depart,18,2.0,2,10,2025_1,1,0,0,0,0,0,0,0,5.0,2.0,4.666666666666667,12.2,0.2,0,0,0
2025_05_08,효행초등학교정문,5,depart,18,5.0,3,10,2025_1,1,0,0,0,0,0,0,0,2.0,1.0,2.3333333333333335,14.9,0.0,0,0,0
2025_05_09,효행초등학교정문,5,depart,18,1.0,4,10,2025_1,1,0,0,0,0,0,0,0,5.0,9.0,4.0,14.2,23.3,1,0,0
